date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:55	41461/41461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:54%20GMT	https://static.wixstatic.com/media/3031f2_6724324619244a87bafb8d0e16fc6f45~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6724324619244a87bafb8d0e16fc6f45~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6724324619244a87bafb8d0e16fc6f45_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6724324619244a87bafb8d0e16fc6f45_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mah-meri-art-gallery)
00:10:56	38464/38464	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:56%20GMT	https://static.wixstatic.com/media/3031f2_3d78ee068e3c43ef92e67603ab366310~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3d78ee068e3c43ef92e67603ab366310~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_3d78ee068e3c43ef92e67603ab366310_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3d78ee068e3c43ef92e67603ab366310_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang)
00:10:58	29067/29067	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:58%20GMT	https://static.wixstatic.com/media/3031f2_026b2ff6e7974747805b2ba93afa2020~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_026b2ff6e7974747805b2ba93afa2020~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_026b2ff6e7974747805b2ba93afa2020_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_026b2ff6e7974747805b2ba93afa2020_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang)
00:11:00	34720/34720	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:10:59%20GMT	https://static.wixstatic.com/media/3031f2_433ba7cca7bf4ac0b6a400aeabede0e2~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_433ba7cca7bf4ac0b6a400aeabede0e2~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_433ba7cca7bf4ac0b6a400aeabede0e2_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_433ba7cca7bf4ac0b6a400aeabede0e2_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang)
00:11:01	57357/57357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:00%20GMT	https://static.wixstatic.com/media/3031f2_3608db31286949de8bca75ddced133c2~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3608db31286949de8bca75ddced133c2~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_3608db31286949de8bca75ddced133c2_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_3608db31286949de8bca75ddced133c2_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/agro-technology-park-mardi)
00:11:03	33855/33855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:02%20GMT	https://static.wixstatic.com/media/3031f2_6f608497183147d4b085a975c8a745e6~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6f608497183147d4b085a975c8a745e6~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6f608497183147d4b085a975c8a745e6_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6f608497183147d4b085a975c8a745e6_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/agro-technology-park-mardi)
00:11:04	45953/45953	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:03%20GMT	https://static.wixstatic.com/media/3031f2_2487020f749d43a8b3bd07c874aa0fea~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2487020f749d43a8b3bd07c874aa0fea~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_2487020f749d43a8b3bd07c874aa0fea_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2487020f749d43a8b3bd07c874aa0fea_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/agro-technology-park-mardi)
00:11:04	39141/39141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:04%20GMT	https://static.wixstatic.com/media/3031f2_0eba90c10aaf47f294c807aba33cdc32~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0eba90c10aaf47f294c807aba33cdc32~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_0eba90c10aaf47f294c807aba33cdc32_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_0eba90c10aaf47f294c807aba33cdc32_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/orang-asli-villages)
00:11:05	39648/39648	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202024%2017:29:22%20GMT	https://static.wixstatic.com/media/3031f2_bde425d067e449c2a51d5b474e238756~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bde425d067e449c2a51d5b474e238756~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_bde425d067e449c2a51d5b474e238756_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bde425d067e449c2a51d5b474e238756_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/orang-asli-villages)
00:11:06	25854/25854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:05%20GMT	https://static.wixstatic.com/media/3031f2_bfdb2db5ce79493ea0c6e9fe088687e7~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bfdb2db5ce79493ea0c6e9fe088687e7~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_bfdb2db5ce79493ea0c6e9fe088687e7_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bfdb2db5ce79493ea0c6e9fe088687e7_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/orang-asli-villages)
00:11:07	45685/45685	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:07%20GMT	https://static.wixstatic.com/media/3031f2_e0147f9186994659a6acb3357f0f66d4~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e0147f9186994659a6acb3357f0f66d4~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_e0147f9186994659a6acb3357f0f66d4_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e0147f9186994659a6acb3357f0f66d4_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/honey-bee-farm)
00:11:07	66720/66720	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:07%20GMT	https://static.wixstatic.com/media/3031f2_e9548d7ee2f34bd4a153012985e9abc9~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e9548d7ee2f34bd4a153012985e9abc9~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_e9548d7ee2f34bd4a153012985e9abc9_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e9548d7ee2f34bd4a153012985e9abc9_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/honey-bee-farm)
00:11:09	42553/42553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:08%20GMT	https://static.wixstatic.com/media/3031f2_147c26a097a9403ba91146d4d692297e~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_147c26a097a9403ba91146d4d692297e~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_147c26a097a9403ba91146d4d692297e_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_147c26a097a9403ba91146d4d692297e_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/honey-bee-farm)
00:11:09	39876/39876	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:09%20GMT	https://static.wixstatic.com/media/3031f2_ee79f6ecadec40c38798bfc05be894ce~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ee79f6ecadec40c38798bfc05be894ce~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_ee79f6ecadec40c38798bfc05be894ce_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_ee79f6ecadec40c38798bfc05be894ce_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sri-tehndayuthapani-swamy)
00:11:11	47710/47710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:09%20GMT	https://static.wixstatic.com/media/3031f2_d9def96265e74e9cbb3ef9893841f1c6~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d9def96265e74e9cbb3ef9893841f1c6~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_d9def96265e74e9cbb3ef9893841f1c6_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d9def96265e74e9cbb3ef9893841f1c6_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sri-tehndayuthapani-swamy)
00:11:12	33496/33496	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:10%20GMT	https://static.wixstatic.com/media/3031f2_fe25427fcfbf4fe89e47be83de4b515a~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fe25427fcfbf4fe89e47be83de4b515a~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_fe25427fcfbf4fe89e47be83de4b515a_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_fe25427fcfbf4fe89e47be83de4b515a_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sri-tehndayuthapani-swamy)
00:11:13	43899/43899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:12%20GMT	https://static.wixstatic.com/media/3031f2_2e129f9ad9ff40648dbbbcf37b9e7e6c~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2e129f9ad9ff40648dbbbcf37b9e7e6c~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_2e129f9ad9ff40648dbbbcf37b9e7e6c_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2e129f9ad9ff40648dbbbcf37b9e7e6c_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/night-market-cameron-highlands)
00:11:13	34693/34693	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:12%20GMT	https://static.wixstatic.com/media/3031f2_2709c067d1bc4c299e191598a3d5f546~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2709c067d1bc4c299e191598a3d5f546~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_2709c067d1bc4c299e191598a3d5f546_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2709c067d1bc4c299e191598a3d5f546_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/night-market-cameron-highlands)
00:11:14	35417/35417	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:13%20GMT	https://static.wixstatic.com/media/3031f2_aaf3e42d04ee4efeac8191e193995b57~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_aaf3e42d04ee4efeac8191e193995b57~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_aaf3e42d04ee4efeac8191e193995b57_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_aaf3e42d04ee4efeac8191e193995b57_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/night-market-cameron-highlands)
00:11:16	51974/51974	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:15%20GMT	https://static.wixstatic.com/media/3031f2_259d042164734db7ad0fd1d18aa6f5e2~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_259d042164734db7ad0fd1d18aa6f5e2~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_259d042164734db7ad0fd1d18aa6f5e2_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_259d042164734db7ad0fd1d18aa6f5e2_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang-jungle-trail)
00:11:17	47657/47657	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:16%20GMT	https://static.wixstatic.com/media/3031f2_f67c4ec8bb74440e91034595d8f3556b~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f67c4ec8bb74440e91034595d8f3556b~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_f67c4ec8bb74440e91034595d8f3556b_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_f67c4ec8bb74440e91034595d8f3556b_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang-jungle-trail)
00:11:18	57535/57535	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:17%20GMT	https://static.wixstatic.com/media/3031f2_6b1263dad5114b01a22932b4e648dfee~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6b1263dad5114b01a22932b4e648dfee~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6b1263dad5114b01a22932b4e648dfee_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6b1263dad5114b01a22932b4e648dfee_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/mount-brinchang-jungle-trail)
00:11:21	45486/45486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:20%20GMT	https://static.wixstatic.com/media/3031f2_2da978bf0a034d8abbc70f620b5f2583~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2da978bf0a034d8abbc70f620b5f2583~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_2da978bf0a034d8abbc70f620b5f2583_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_2da978bf0a034d8abbc70f620b5f2583_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sam-poh-temple)
00:11:22	31781/31781	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:22%20GMT	https://static.wixstatic.com/media/3031f2_08ba7c0e7729408e8506fb2c8d9aab2f~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_08ba7c0e7729408e8506fb2c8d9aab2f~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_08ba7c0e7729408e8506fb2c8d9aab2f_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_08ba7c0e7729408e8506fb2c8d9aab2f_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sam-poh-temple)
00:11:24	34737/34737	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:22%20GMT	https://static.wixstatic.com/media/3031f2_4479b942ab484adc9efa75a326df9089~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4479b942ab484adc9efa75a326df9089~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_4479b942ab484adc9efa75a326df9089_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4479b942ab484adc9efa75a326df9089_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sam-poh-temple)
00:11:24	32004/32004	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:24%20GMT	https://static.wixstatic.com/media/3031f2_190e2689c39741b78fc1abba5db50240~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_190e2689c39741b78fc1abba5db50240~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_190e2689c39741b78fc1abba5db50240_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_190e2689c39741b78fc1abba5db50240_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/abu-bakar-mosque)
00:11:24	30569/30569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:24%20GMT	https://static.wixstatic.com/media/3031f2_bca5c6d11b9a4cb29ba8a340b67499d9~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bca5c6d11b9a4cb29ba8a340b67499d9~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_bca5c6d11b9a4cb29ba8a340b67499d9_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_bca5c6d11b9a4cb29ba8a340b67499d9_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/abu-bakar-mosque)
00:11:26	34066/34066	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:25%20GMT	https://static.wixstatic.com/media/3031f2_d735724479ab4ee08bea04388652d7d1~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d735724479ab4ee08bea04388652d7d1~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_d735724479ab4ee08bea04388652d7d1_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_d735724479ab4ee08bea04388652d7d1_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/abu-bakar-mosque)
00:11:26	37345/37345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:26%20GMT	https://static.wixstatic.com/media/3031f2_607c60ba0d6c46689b780357fba78efe~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_607c60ba0d6c46689b780357fba78efe~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_607c60ba0d6c46689b780357fba78efe_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_607c60ba0d6c46689b780357fba78efe_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sultan-ahmad-shah-golf-club)
00:11:27	30577/30577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:26%20GMT	https://static.wixstatic.com/media/3031f2_59b07a5fb13540b2a3c6a933dd897075~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_59b07a5fb13540b2a3c6a933dd897075~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_59b07a5fb13540b2a3c6a933dd897075_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_59b07a5fb13540b2a3c6a933dd897075_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sultan-ahmad-shah-golf-club)
00:11:28	35778/35778	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:27%20GMT	https://static.wixstatic.com/media/3031f2_aae7e3b7aece4bbb83b406274e5105ce~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_aae7e3b7aece4bbb83b406274e5105ce~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_aae7e3b7aece4bbb83b406274e5105ce_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_aae7e3b7aece4bbb83b406274e5105ce_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/sultan-ahmad-shah-golf-club)
00:11:29	43640/43640	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:28%20GMT	https://static.wixstatic.com/media/3031f2_6abfba7a85cb424c893d3ef5ec2b2554~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6abfba7a85cb424c893d3ef5ec2b2554~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_6abfba7a85cb424c893d3ef5ec2b2554_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_6abfba7a85cb424c893d3ef5ec2b2554_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-adventurous-atv-%26-safari)
00:11:29	41854/41854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:29%20GMT	https://static.wixstatic.com/media/3031f2_24b0ce7392184b329f9526ba2ff378e7~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_24b0ce7392184b329f9526ba2ff378e7~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_24b0ce7392184b329f9526ba2ff378e7_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_24b0ce7392184b329f9526ba2ff378e7_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-adventurous-atv-%26-safari)
00:11:30	26966/26966	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:30%20GMT	https://static.wixstatic.com/media/3031f2_4de46e6582a54ccd89c3158e2f392233~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4de46e6582a54ccd89c3158e2f392233~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_4de46e6582a54ccd89c3158e2f392233_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_4de46e6582a54ccd89c3158e2f392233_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-adventurous-atv-%26-safari)
00:11:31	45816/45816	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:31%20GMT	https://static.wixstatic.com/media/3031f2_53319b649dce44d4834bbe3f7ea12079~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_53319b649dce44d4834bbe3f7ea12079~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_53319b649dce44d4834bbe3f7ea12079_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_53319b649dce44d4834bbe3f7ea12079_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-highlands-flora-park)
00:11:32	52842/52842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:32%20GMT	https://static.wixstatic.com/media/3031f2_b7aad304d8c54fcd963005804751cd27~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b7aad304d8c54fcd963005804751cd27~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_b7aad304d8c54fcd963005804751cd27_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_b7aad304d8c54fcd963005804751cd27_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-highlands-flora-park)
00:11:34	46216/46216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:33%20GMT	https://static.wixstatic.com/media/3031f2_e5d7d975e9ec4cbb8bbd3cc10d8635a0~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e5d7d975e9ec4cbb8bbd3cc10d8635a0~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_e5d7d975e9ec4cbb8bbd3cc10d8635a0_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_e5d7d975e9ec4cbb8bbd3cc10d8635a0_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/cameron-highlands-flora-park)
00:11:34	33042/33042	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2016:11:34%20GMT	https://static.wixstatic.com/media/3031f2_10d1df59a76d45a3b8a4bfeb9c2dfe33~mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_10d1df59a76d45a3b8a4bfeb9c2dfe33~mv2.jpg	C:/My%20Web%20Sites/ASSIGNMENT%20ICM561/Century%20Pines%20Resort/ASSIGNMENT%20ICM561/static.wixstatic.com/media/3031f2_10d1df59a76d45a3b8a4bfeb9c2dfe33_mv2.jpg/v1/fill/w_320,h_240,q_90/3031f2_10d1df59a76d45a3b8a4bfeb9c2dfe33_mv2.jpg	(from https://www.centurypinesresort.com/activity-cameron-highlands/majlis-daerah-cameron-highlands-public-field)
